Id,Price
185,6391.5312921070545
186,1343.8534936199603
187,2471.5149069147537
188,1107.2483513569368
189,4725.802142367236
190,671.7013309754584
191,948.2177073003595
192,4495.330147869706
193,928.4127522204135
194,5080.49393104257
195,7976.682870036464
196,3893.555739849604
197,3083.770474114989
198,5978.047133685699
199,693.7641929355814
200,774.118434427864
201,8687.393619913128
202,2303.1433103193094
203,7236.314334609706
204,4130.649455546709
205,2997.5884099558725
206,4669.572007659638
207,3826.369310466511
208,4742.134427212278
209,2417.254688651393
210,6976.695075279915
211,5645.068384294804
212,7185.516469879252
213,4521.167631670857
214,4771.385835603935
215,-47.279780779229895
216,2960.5695545205826
217,4387.47321750157
218,2399.657382399472
219,1762.293774265493
220,2762.2149344170994
221,2308.411076878574
222,1095.6739741257534
223,2333.895339111943
224,2480.4913081533905
225,793.9233895078096
226,6180.300823089361
227,6293.280179739315
228,917.1018832373138
229,4149.8064725038885
230,3182.1329267076726
231,5921.697101329608
232,2804.528276490678
233,9386.800669034601
234,3247.552705341339
235,3102.645693635908
236,5479.338879348992
237,4032.2358984775656
238,2487.7093576876614
239,1635.19531841752
240,1157.1796957352417
241,1524.9193936812508
242,1852.0082012683797
243,4921.7759411780025
244,6867.741115879084
245,5122.1511134322955
246,4370.727268044638
247,5380.847565275792
248,4829.825612221452
249,6997.773248917249
250,6355.268378006116
251,1660.6795806508899
252,3966.6648112311022
253,5662.793194813788
254,5511.442525606228
255,2507.1505174971926
256,4952.047670753803
257,1361.5506981835379
258,4189.145317477111
259,1544.7243487611977
260,2227.8265901097866
261,5944.580471569352
262,4768.874020176144
263,593.4565992779981
264,4580.533350966764
265,6791.051408415653
266,6180.300823089361
267,7049.280146929297
268,3447.619323600936
269,7350.848585878555
270,6458.353926219732
271,3355.9336354415937
272,1343.1485985826048
273,4231.815345368242
274,2408.6388289315137
275,2485.9211763216827
276,1187.5693298776405
277,534.5209211467668
278,2926.2765568638824
279,4521.167631670857
280,4383.629837037873
281,4999.183254353134
282,1085.4734798327554
283,1405.6883791231367
284,3598.219096767548
285,5249.905728964122
286,830.5234195477146
287,8360.688218222573
288,6304.903702914429
289,2263.8044653460884
290,2101.5568389600603
291,6537.976708565517
292,4835.148351985377
293,4486.430346386852
294,4861.645459720152
295,4811.884201211188
296,1398.9303074186628
297,6943.231008553299
298,1749.2076919193996
299,8291.03164367288
300,6432.936298591303
301,7171.028427302499
302,4643.067079582236
303,6089.629539950933
304,1583.4581751289697
305,5486.188260606174
306,2269.384886097362
307,8207.23799491727
308,3933.355369348068
309,4554.342060306342
310,1348.032180372411
311,5143.856590588124
312,3308.5042973866466
313,922.3696497965766
314,7480.993706796855
315,7098.888880686627
316,4607.795220863482
317,9258.192274921776
318,3504.451376118389
319,2804.528276490678
320,4684.75824641131
321,2790.4210444207683
322,4075.8533066351447
323,4954.305577633982
324,645.9491982891545
325,4116.999943600507
326,5016.082364430139
327,3025.4916665573774
328,5403.355952269425
329,4026.4748181543173
330,6997.773248917249
331,1662.5801027267744
332,1602.8993349385019
333,3926.1855219252893
334,2800.0268624211667
335,1765.3806120757563
336,846.820053430391
337,6901.097690183256
338,1973.5242432831856
339,724.0417497721178
340,1226.1172485922007
341,8457.794962444506
342,676.0870450790158
343,8553.748351687771
344,2833.4935245375127
345,5639.638483911476
346,3337.351640866884
347,3054.6418634397796
348,661.3119351082678
349,8949.324671630342
350,3180.366275958245
351,5531.669212833434
352,1446.7539012805983
353,5038.675259946428
354,4566.771498310658
355,2008.9675450847344
356,3207.910543384238
357,5802.891433224564
358,5080.543076986498
359,7876.063430954415
360,6253.719415523354
361,5434.31821449394
362,7269.801417437207
363,7877.580748223103
364,4349.717649888016
365,1604.7998570143864
366,5142.048798595985
367,9276.096707925833
368,2268.9732270751483
369,6949.749988743437
370,4202.56393697658
371,3806.5643553865657
372,522.4552784128668
373,4841.840504640205
374,4479.417719197386
375,4761.245444168786
376,1207.7366796078195
377,250.57827743108783
378,6306.698799238786
379,6298.5970922425095
380,1714.347492222857
381,3267.357660421285
382,2782.0198894970463
383,2873.465829347637
384,2270.6555092650196
385,4907.238752657319
386,1489.3249243415248
387,5647.326291174979
388,3690.9925293934475
389,1560.04008486183
390,1655.3156996442503
391,7911.924003931956
392,4135.581938175217
393,2098.6049939564455
394,4543.982446429886
395,5604.072267697389
396,3090.470447112446
397,841.7851630277892
398,317.4009115437666
399,6125.704308507491
400,2471.5149069147537
401,4766.474321299838
402,2774.7725974211135
403,1260.6985746622413
404,2543.221122817239
405,1830.3027241125492
406,6426.974593908602
407,3019.469126247315
408,3778.8907417537303
409,1347.3261638548656
410,875.6673969106273
411,4133.633552347534
412,7322.941923802331
413,3657.9015994236934
414,1921.0384842090843
415,5432.203295749661
416,4486.430346386852
417,1985.960596245879
418,4537.080060343177
419,853.339366855872
420,7452.662413822856
421,2521.5915915705
422,1851.1792703382962
423,4113.828597267587
424,2439.847584167682
425,3939.847228961692
426,8293.865584109897
427,2601.6989623967083
428,1314.6453598607113
429,6253.719415523354
430,7495.475922112875
431,4122.322683364432
432,4454.344997558178
433,1676.8525008072447
434,695.8920001589622
435,3265.569479055306
436,1687.529909953444
437,5113.899048982829
438,4733.983574272069
439,1623.3818515890962
440,8189.21781572858
441,2540.144094843293
442,6022.806905838252
443,3203.7540353039476
444,2543.221122817239
445,2214.3080722986606
446,350.3677945518575
447,5247.362773847341
448,5300.81593440448
449,5297.306813893429
450,8747.919743631935
451,4482.531677584161
452,1362.8215224405722
453,7260.769974881898
454,3304.606158825244
455,8429.559136474592
456,3598.219096767548
457,522.6368217737117
458,4640.969649498969
459,6231.07626195491
460,7033.490632669516
461,6714.764023562702
462,4297.002247845247
463,5038.675259946428
464,570.5915264668138
465,3165.960006551317
466,5072.312499137734
467,4832.234686639806
468,1675.6661850728678
469,1100.9417406850152
470,2766.552985858235
471,3635.7807227880985
472,1657.0475457273005
473,4771.385835603935
474,2011.9774047638211
475,6265.1304301261625
476,918.5262693328777
477,8298.044270862347
478,3340.466731802783
479,3010.646239176329
480,2345.8133382104397
481,6043.596549240989
482,6663.408293088833
483,4151.2082065027125
484,6250.210295012301
485,672.0587157797513
486,6515.407379703638
487,770.3438125868365
488,6592.541965030348
489,6305.6097194319755
490,9233.350445729298
491,4901.970986098056
492,1347.3261638548656
493,6391.5312921070545
494,2205.141636936706
495,7553.256167825266
496,5178.5938758721295
497,1973.5242432831856
498,4627.600175943427
499,3373.902545403762
500,1347.3261638548656
501,5936.179316645628
502,3219.4958869013053
503,6112.549585966779
504,8617.737045363434
505,6248.402503020163
506,4148.819791099207
507,6215.369171617198
508,3875.8585352860273
509,2591.9116010354646
510,7308.916421495518
511,3180.7300712286597
512,1323.575407551095
513,3170.843588341123
514,1100.9417406850152
515,1126.9021388987057
516,2069.194220876101
517,8207.23799491727
518,2555.802816057375
519,7177.593407493305
520,3534.615945074791
521,3027.279847923355
522,3446.042092019632
523,2209.292459286876
524,6250.210295012301
525,1430.4810828125856
526,3789.230946093402
527,4693.12133837308
528,6942.601109645073
529,2281.5137790725703
530,1091.7814477181273
531,1314.1692238803898
532,7272.144059071878
533,4450.452471150552
534,6073.007322321333
535,6253.719415523354
536,1573.571692241433
537,4607.795220863482
538,7692.740226320782
539,5688.311441486509
540,8054.899030090937
541,5612.945258146141
542,4214.267185060249
543,2420.999064284889
544,5419.528872425779
545,4158.867760640575
546,9518.07504249965
547,1264.5911010698674
548,5539.479934509476
549,896.0178823392448
550,4239.2220021328585
551,3115.855822943664
552,1281.2095462597326
553,2840.5061517269796
554,3534.7974884356363
555,4137.789587003243
556,914.1882178917417
557,3028.682703402368
558,8444.481866978183
559,1252.2381558178322
560,1809.3114532982263
561,3548.5821098845763
562,4320.6505833888905
563,3200.6473670185123
564,724.4750804855007
565,8016.226145591412
566,8778.036649925918
567,4286.357585732191
568,5167.121520235192
569,2967.832730886309
570,4960.448825677526
571,3243.3639454638387
572,1100.9417406850152
573,6231.07626195491
574,4518.909724790678
575,949.620562779372
576,2487.7093576876614
577,3417.8237869257637
578,4543.982446429886
579,1347.3261638548656
580,4521.167631670857
581,4245.495349833201
582,2540.144094843293
583,3257.4711775337482
584,3982.1317148699127
585,1471.5119735933204
586,2109.990446770369
587,3046.240708516055
588,5890.146325935684
589,1137.282010571551
590,4255.875221506045
591,7618.654415842377
592,5825.849236119491
593,1225.8101218400598
594,2800.732995634803
595,2660.964536072911
596,1571.937072713985
597,1520.581342240116
598,2239.3807939378685
599,2829.6009981298876
600,6009.502583606143
601,4511.943097601883
602,7328.522344553607
603,1896.5024720909587
604,6765.797143415599
605,6147.409785663322
606,933.8420054335106
607,3324.0473186347754
608,5646.024819491953
609,1452.334322031872
610,1623.821234227541
611,3786.3970056563876
612,5265.221465064755
613,7932.818038818714
614,5949.82882859183
615,1640.8746255709439
616,1135.0038458949848
617,2053.147025628973
618,8617.737045363434
619,9325.245801481185
620,4668.585326254956
621,6227.881931722204
622,6283.128831390244
623,3786.3970056563876
624,3287.2749562111376
625,5403.355952269425
626,1641.3507615512654
627,6466.535358124565
628,5256.160176928066
629,4952.047670753803
630,4869.483185043766
631,5491.63757052628
632,5820.7043839727685
633,5506.156461618404
634,922.3696497965766
635,5934.956356140392
636,8759.88697338827
637,4268.5496448299255
638,4113.102407346941
639,2118.4099490363906
640,5439.333827505727
641,6026.850599784057
642,4151.2082065027125
643,2249.168271995203
644,2350.4320545387136
645,6145.985399567755
646,8299.314894030003
647,5944.580471569352
648,1222.7232840297975
649,2485.4790567628943
650,5712.847453604631
651,1256.3889781680018
652,3983.7120601794413
653,4206.036607211487
654,2705.1022170125098
655,2811.4306625773897
656,2336.2075202100405
657,4320.6505833888905
658,1052.862070206952
659,3738.0102084261816
660,1712.2170896097468
661,1314.1692238803898
662,7538.920970734247
663,8197.319522724858
664,3629.054255943457
665,4796.517302887541
666,3733.831521673731
667,4714.227765136052
668,1190.4032703146568
669,522.6368217737117
670,2180.4451158066386
671,3942.6811693987065
672,601.343555259446
673,7717.994491320838
674,522.6368217737117
675,4533.2847794873005
676,736.6234430122531
677,951.436716295701
678,4676.375388916148
679,3372.94611020661
680,4607.795220863482
681,3657.9015994236934
682,4607.795220863482
683,2784.4262041519887
684,4158.867760640575
685,2737.7056423779986
686,5001.857830101466
687,2087.907327013859
688,3539.234661403065
689,5387.443523597105
690,5696.1015041477
